"Traced_NHSNUMBER","DateOfBirth","PatientFirstName","PatientOtherName","PatientSurname","PatientAddress_Line1","PatientAddress_Line2","PatientAddress_Line3","PatientAddress_Line4","PatientAddress_Line5","PatientAddress_Postcode","GPPracticeCode","Practice_Name","contact_telephone","mobile","landline","oslaua","ccg","Flag_Chemo_Radiotherapy","Flag_Respiratory","Flag_HaematologicalCancers","Flag_PregnantWithCongentialHeartDefect","Flag_Transplant","Flag_RareDiseases","gender","Flag_PDSInformallyDeceased","oscty","live_in_england","first_name","middle_name","last_name","city","address_l1","address_l2","county","postcode","nhs_number","carry_supplies","reference_id","full_dob","session_id","csrf_token","phone_number_calls","phone_number_texts","contact","know_nhs_number","check_answers_seen","nhs_letter","basic_care_needs","dietary_requirements","medical_conditions","essential_supplies","updated_at","referenceid","unixtimestamp","created_at","ivr_nhs_number","ivr_postcode","ivr_dob","ivr_customer_callling_number","ivr_current_item_id","ivr_transfer","ivr_fallback_time","ivr_nhs_known","ivr_contact_id","ivr_preferred_phone_number","ivr_phone_number_calls","ivr_postal_code_verified","ivr_delivery_supplies","ivr_carry_supplies","ivr_have_help","ivr_call_timestamp","ivr_umet_needs"
"8306677452","20050527","Levern","Bertie","Hills","29 Carey cliff","South Stephenville","Bennett falls","Thorpe Malsor","Northamptonshire","G69 8LN","Y05076","CARE UK SERVICES SOUTHALL OOH","020 34021300","+44(0)5101034020","+44(0)9305 38839","Northamptonshire","36J","0","1","1","0","0","0","1","0","Thorpe Malsor","no","Levern","Bertie","Hills","Thorpe Malsor","Studio 74NReid course","Byrne haven","Northamptonshire","HG0 8ST","8306677452","yes","20200412-423098-639D07","2006-02-07","23953ab65f74401bb91461dab2aec98f","8beb20b8b16341478f18fb1877ac7024","00998 666039","04685 553020","gkb@iskp.wop","YES, I KNOW MY NHS NUMBER","TRUE","yes","yes","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","1996-01-23 17:15:17","20200412-423098-639D07","2004-01-15 00:01:09","1986-05-16 09:48:23","8306677452","E6 6ZR","2006-01-15","(05391) 622167","98","FALSE","8","yes","4d45404b-acdb-4fbd-93a5-c43c17596503","+44(0)9431 26496","00998 666039","TRUE","TRUE","TRUE","TRUE","2000-01-06 00:25:28",NA
"8085775756","20070211","Dereck","Jacobi","Davis","252 Sara lodge","Lake Kellyview","Morgan flats","Holsworthy Beacon","Devon","HU16 4LS","Y04568","CRI HULL DRUGS INTERVENTION PROGRAMME","01482 620013","0367829453","+44(0)3067466266","Devon","15C","1","0","0","0","1","0","1","0","Holsworthy Beacon","no","Dereck","Jacobi","Davis","Holsworthy Beacon","Studio 43Hilary ways","Lawson parkways","Devon","W6D 6YL","8085775756","yes","20200406-453250-0691FC","2005-10-13","0c3b61817789436fb0f95857229af7b3","be098a24ff0049a889da988198930d66","(03786) 349822","05159 665176","sjxly@ylku.bqz","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","no","yes","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","1975-05-07 03:51:56","20200406-453250-0691FC","1977-09-17 17:38:13","2008-10-15 04:42:10","8085775756","M56 5FX","2006-02-11","+44(0)7330 535154","1","FALSE","7","no","4763d5f9-c297-4c76-935f-6873f09da2f8","04478 551090","(03786) 349822","FALSE","FALSE","TRUE","TRUE","1982-05-14 14:11:45",NA
"9960311863","20061011","Jeanine","Williamson","Baumbach","99 North canyon","East Jenniferhaven","Dawson roads","Three Chimneys","Kent","HX2 7DB","Y05019","OLDHAM TOTAL SKIN SERVICE","0300 5000390","(01917) 64894","0364449310","Kent","05R","0","0","1","0","0","0","9","1","Three Chimneys","yes","Jeanine","Williamson","Baumbach","Three Chimneys","98 Garry parkway","Shane fall","Kent","EN5X 8YY","9960311863","no","20200401-986514-982F17","2006-07-14","125203194e0744918ab232786df159cc","85c3e729354b4fe6bd0947fa64a36ea3","(03786) 52825","02994 08282","ctvu@obhqaligz.whn","YES, I KNOW MY NHS NUMBER","TRUE","no","yes","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","2000-05-27 21:44:22","20200401-986514-982F17","2007-10-17 21:40:01","1970-04-14 01:55:31","9960311863","S6K 6XS","2006-08-21","0501150091","31","FALSE","4","no","368588af-53ae-4511-8c99-e9b7c92a3bcb","(00795) 408922","(03786) 52825","FALSE","TRUE","FALSE","FALSE","1992-05-22 16:10:38",NA
"5866018435","20060515","Melina","Jeannine","Anderson","Flat 63Dawson loop","Mauricetown","Patel gardens","Kings Langley","Hertfordshire","IP2 8TJ","Y06442","EXETER HEADACHE CLINIC","01392 676679","05430 249537","(07882) 255688","Hertfordshire","52R","0","1","0","1","1","1","9","1","Kings Langley","no","Melina","Jeannine","Anderson","Kings Langley","1 Noble gateway","Judith run","Hertfordshire","M6D 1ET","5866018435","no","20200407-490845-C430B2","2006-01-07","a7fdb0da2f154440b5a0089c01330e09","4111c2997c2a43bfbf6d49e4b1bff8f6","+44(0)2878359083","0204843866","uv@w.hjt","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","yes","no","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","2012-06-03 19:02:17","20200407-490845-C430B2","2004-08-21 13:38:06","2012-11-12 17:14:16","5866018435","W1 2DJ","2005-06-01","+44(0)4166368544","11","FALSE","7","no","85170f64-8099-40a3-9228-75e222851dfb","0484905471","+44(0)2878359083","TRUE","TRUE","TRUE","FALSE","1991-05-20 00:45:23",NA
"8944308802","20050815","Erasmo","Taya","Abernathy","09 Louise wall","New Leslieville","Beverley green","East Bierley",NA,"HU1 4DP","Y03640","DMC SHEPPEY-W.I. CLINIC","01795 879199","+44(0)033654309","03340 649042",NA,"07P","1","0","1","0","0","1",NA,"0","East Bierley","yes","Erasmo","Taya","Abernathy","East Bierley","7 Natasha pines","Charlene green",NA,"DY2M 9EW","8944308802","yes","20200405-920643-93FD7D","2005-05-30","92eda9dc22654d619c23e057435dcca7","9eb51cc475bb4177a82ade51b2fb6b2c","09008 20672","+44(0)9867 476592","la@mybegxuzs.euh","NO, I DO NOT KNOW MY NHS NUMBER","FALSE","no","yes","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","1982-11-28 15:07:40","20200405-920643-93FD7D","1972-01-06 03:16:45","2013-06-09 17:14:49","8944308802","BD5Y 9LN","2006-01-13","+44(0)234236225","65","FALSE","2","no","d8b5e052-0983-4581-b6e4-de5bcab50dd3","+44(0)1001 034140","09008 20672","TRUE","TRUE","TRUE","FALSE","2010-08-05 17:25:29",NA
"6687116829","20060718","Daisie","Rayfield","Renner","16 Woods club","Lake Geoffreyview","Ruth camp","Winterborne Tomson","Dorset","IP12 4SB","B81019","DR PM OPIE & DR AE SPALDING PRACTICE","01472 255200","08973223662","+44(0)0436 440389","Dorset","15A","1","0","0","0","1","0","2","0","Winterborne Tomson","no","Daisie","Rayfield","Renner","Winterborne Tomson","54 Campbell corner","Dominic drives","Dorset","GY6B 6SN","6687116829","yes","20200401-964643-6BA266","2005-12-04","77a1e6f75c2849c5a235282ae0b8b0c4","280395f85e1b4b1f9080bfbb90d6df7f","01343 63481","03903252246","mxrjsdvwt@qrjmakywli.vsq","YES, I KNOW MY NHS NUMBER","FALSE","yes","yes","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","1977-01-04 00:56:59","20200401-964643-6BA266","2001-07-15 05:21:08","1988-03-30 13:07:34","6687116829","BN0A 0AS","2007-02-19","07153507337","76","FALSE","1","no","04698e0d-0d7b-4ff7-89c7-c8d0574e5456","(02952) 31793","01343 63481","FALSE","FALSE","FALSE","TRUE","2010-12-09 16:48:05",NA
"6184441765","20050913","Una","Sonny","Kihn","Flat 8Carolyn center","Michaelton","Joshua highway","Mitcheldean","Gloucestershire","EH4 7EF","Y04215","NCH&C COMMUNITY NURSES (WEST)","01553 668777","(04656) 981897","02535 28862","Gloucestershire","01V","1","1","0","1","1","1","0","0","Mitcheldean","no","Una","Sonny","Kihn","Mitcheldean","4 Lord neck","Jayne shores","Gloucestershire","M4K 7FA","6184441765","no","20200410-415562-B6C66B","2006-11-26","7d4c8da79170451793bd818c7c096b75","57775598f8fd4165be36262da63d187a","+44(0)9640 56467","+44(0)3957596998","zwoynediac@aurfecpb.xfe","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","no","no","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","1980-12-20 00:10:23","20200410-415562-B6C66B","1991-08-05 15:34:57","2014-04-21 00:53:01","6184441765","W17 8QZ","2005-07-29","05644367605","36","TRUE","0","yes","83f5756e-9bd7-4125-a165-09446afc8f89","+44(0)1983 362740","+44(0)9640 56467","TRUE","TRUE","TRUE","TRUE","1977-08-10 13:33:50",NA
"7025978666","20060920","Holland","Mayer","Price-Thiel","Flat 2Ross mountain","North Christine","Ellis port","Broad Campden","Gloucestershire","DD2 2QH","W96009","CAEREINION MEDICAL PRACTICE","01938 810279","+44(0)000889146","+44(0)322392975","Gloucestershire","99E","1","0","0","0","0","0","1","0","Broad Campden","yes","Holland","Mayer","Price-Thiel","Broad Campden","618 Neil shores","Lewis inlet","Gloucestershire","S22 3WN","7025978666","yes","20200402-949934-829679","2006-04-04","2be47b988afd436fa0c213f56c43bd83","a140dacf6fe34ec79047f5da1c649c3a","02057859663","08336 13832","atcouejk@janriged.wsu","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","yes","yes","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","1973-04-18 00:45:47","20200402-949934-829679","2007-02-20 10:04:59","1990-07-16 09:45:29","7025978666","L3S 1QS","2006-09-25","01209 839614","25","FALSE","5","no","84dc33b2-e589-433f-a418-381392b07695","+44(0)8936 099246","02057859663","FALSE","TRUE","FALSE","TRUE","2019-12-29 22:57:38",NA
"5562428768","20070321","Ebenezer","Stehr","Hilpert-Feil","Flat 51Jacob spur","West Scottland","Leah gardens","Roxby","North Lincolnshire","DH6 5EP","B82061","BENTHAM MEDICAL PRACTICE","01524 261202","+44(0)809345997","0915074670","North Lincolnshire","05X","0","0","0","0","0","1","1","1","Roxby","yes","Ebenezer","Stehr","Hilpert-Feil","Roxby","712 Wright plaza","Begum fort","North Lincolnshire","L6D 7NT","5562428768","no","20200409-469912-37076D","2006-08-10","d0ebc934cec6481b95336d7f306532fa","973e4283c8e14f87bb12925e3f647bb0","+44(0)2312 46827","(09615) 07895","vjc@rcaxyb.yoe","YES, I KNOW MY NHS NUMBER","TRUE","yes","no","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","2015-05-05 16:44:10","20200409-469912-37076D","2008-06-02 03:39:45","1970-12-19 13:23:08","5562428768","NN5H 4ZE","2005-09-21","+44(0)328560940","81","FALSE","9","yes","e889c9d2-1d87-43b7-9799-2beb6d607fcd","0168379490","+44(0)2312 46827","TRUE","TRUE","TRUE","FALSE","2002-12-20 23:30:39",NA
"3031701998","20070414","Sam","Collins","Armstrong","221 Sylvia trace","East Eileen","Chapman hill","Stanford on Soar","Nottinghamshire","SE20 7DF","P83608","THE ELMS MEDICAL CENTRE","0161 7662662","06187 370455","+44(0)2102 39583","Nottinghamshire","70F","0","1","1","1","1","1","9","1","Stanford on Soar","no","Sam","Collins","Armstrong","Stanford on Soar","4 Elliott spurs","Amanda ville","Nottinghamshire","CA1 9PN","3031701998","no","20200406-212971-F36650","2006-01-14","85630d82fae842a9961eef360c80cd38","93d77c07ab2b4fe0840f9da12161a81e","03534047907","+44(0)6236277727","hkny@j.vgh","YES, I KNOW MY NHS NUMBER","TRUE","yes","no","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","1974-10-29 06:48:54","20200406-212971-F36650","2009-12-02 16:44:53","2016-08-08 03:42:55","3031701998","CH8 7HP","2006-03-25","(07222) 41987","72","TRUE","3","yes","4a877187-4ae6-4dae-b5ab-6a5ad997559f","0032303357","03534047907","FALSE","TRUE","FALSE","TRUE","2010-10-25 00:22:52",NA
"4259939344","20050920","Carson","Kortney","Grant","Studio 48GMatthews mall","New Matthewport","Burns junctions","Urra","North Yorkshire","SY5 7LT","M82055","RICHMOND HOUSE SURGERY","01948 662870","+44(0)594650895","08669 034735","North Yorkshire","07L","0","0","0","1","1","1","0","0","Urra","yes","Carson","Kortney","Grant","Urra","Studio 23Joan wall","Janice lakes","North Yorkshire","B7K 9PF","4259939344","no","20200331-954485-438775","2005-05-28","e37fa5347efb4a798cfb15dcbc2910c0","8f91c0c3c5744bc08172e18f8f7cdc29","(00822) 39520","(03215) 66195","r@abhgndcrko.kon","YES, I KNOW MY NHS NUMBER","TRUE","yes","no","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","1980-12-09 13:35:21","20200331-954485-438775","1992-12-01 17:36:59","1991-05-25 12:53:18","4259939344","N20 8ED","2007-03-12","05363202480","32","FALSE","5","no","acd966c2-810d-4092-a7b4-a8a0c84b2776","09008 20672","(00822) 39520","FALSE","FALSE","FALSE","FALSE","1978-04-21 02:13:44",NA
"4302272881","20060130","Wilfrid","Amina","Robel","532 Evans drives","North Sylvialand","Clare estate","Eltisley","Cambridgeshire","KA18 1EQ","C82082","THE CENTRE SURGERY","01455 632277","08486745513","+44(0)2124 51818","Cambridgeshire","27D","1","0","1","1","0","1",NA,"1","Eltisley","yes","Wilfrid","Amina","Robel","Eltisley","Flat 0Hammond points","Adrian forge","Cambridgeshire","FK0 1PH","4302272881","yes","20200329-947011-FF7521","2005-08-18","f5a1dd0493f14a398154300d63374cd8","1d4b996478f14545be41bef328e6b0b3","+44(0)870264064","+44(0)337181073","xmhsku@gq.yhu","NO, I DO NOT KNOW MY NHS NUMBER","FALSE","no","no","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","1977-07-23 08:50:48","20200329-947011-FF7521","1971-08-06 00:33:45","2013-12-12 16:25:43","4302272881","HR3 6TZ","2005-10-19","(07746) 17310","79","FALSE","7","no","a7110931-036b-4018-93ff-0514a944fd7a","(00142) 50735","+44(0)870264064","FALSE","FALSE","TRUE","TRUE","1985-12-27 09:06:18",NA
"4683327907","20050822","Garey","Rogahn","Mertz","496 Trevor courts","Scottborough","Shah isle","Coggeshall","Essex","PE15 0TQ","D82629","TOFTWOOD MEDICAL CENTRE","01362 691196","+44(0)692320288","08349 808445","Essex","70F","1","0","1","1","1","1","9","1","Coggeshall","no","Garey","Rogahn","Mertz","Coggeshall","4 Abigail spurs","Connor fields","Essex","M12 6GF","4683327907","no","20200414-446049-B1A7E2","2006-07-04","dab3283659a44f39836621ef16518ceb","33e45fe6135b45629e9dd1e11149b170","0884361562","+44(0)0269 717437","zeaktglv@rtljcym.waz","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","no","yes","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","1990-02-05 03:53:12","20200414-446049-B1A7E2","2002-02-11 14:47:41","1979-01-23 16:52:50","4683327907","M8 3FD","2006-05-22","02664800099","37","TRUE","3","no","250ddeb5-e7d7-4598-9644-07cd8da772a5","+44(0)3665 00981","0884361562","TRUE","FALSE","FALSE","TRUE","2011-08-28 03:20:43",NA
"5536302873","20060801","Elton","Lind","Hoppe","Studio 2Owen common","Lake Marilyn","Katherine point","Bushwood","Warwickshire","KA19 7NE","G82185","DARTFORD WEST HEALTH CENTRE","01322 223600","+44(0)3682733812","+44(0)1762874172","Warwickshire","01E","0","0","1","1","1","1","1","0","Bushwood","yes","Elton","Lind","Hoppe","Bushwood","03 Patel plain","Max wall","Warwickshire","S7A 8YP","5536302873","no","20200329-597288-45DAEA","2007-03-10","ec91bb4aa17f47cea3ed38b8b277ecf0","bb42bd9ac1c241d498e2297ed10d4669","+44(0)5931337971","+44(0)4742400219","djor@bcoasvjt.jhi","YES, I KNOW MY NHS NUMBER","TRUE","yes","no","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","2016-04-05 05:21:00","20200329-597288-45DAEA","2004-07-03 23:48:12","1984-05-21 06:48:33","5536302873","DG29 5PB","2005-07-23","+44(0)7238 69797","69","FALSE","3","no","3edd8fd7-7b7f-4dff-812c-8fc22d11d6d4","(04831) 542606","+44(0)5931337971","TRUE","FALSE","FALSE","TRUE","2006-07-24 22:00:17",NA
"7335272763","20060323","Dawna","Rutherford","Kreiger","Flat 16Thomas place","South Kenneth","Francis inlet","Vassa","Shetland Islands","CB22 5AE","F81699","THE LONG ROAD SURGERY","01268 692959","+44(0)3310 83500","+44(0)0732738599","Shetland Islands","18C","1","1","1","0","0","1","2","1","Vassa","no","Dawna","Rutherford","Kreiger","Vassa","2 Hart groves","Lorraine extensions","Shetland Islands","LS1 0AT","7335272763","yes","20200417-492834-4C49A5","2005-11-29","114910ba94034edc9a68e99f073a4669","81ed7acbf40c4d18b6ff914157e65ecd","08716083867","(09691) 47532","nsiyqz@kvenosb.zsp","NO, I DO NOT KNOW MY NHS NUMBER","FALSE","yes","yes","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","1979-02-11 02:05:41","20200417-492834-4C49A5","1974-02-19 05:31:45","2004-09-11 01:08:36","7335272763","L4S 1LG","2005-09-06","+44(0)2791486496","8","FALSE","6","no","b6fb2dea-4582-447e-b65c-9068df168774","+44(0)3198 81900","08716083867","TRUE","TRUE","FALSE","TRUE","2018-11-30 02:11:44",NA
"4605224354","20060914","Arnav","Jacobson","Oberbrunner","Studio 01Matthews branch","East Carly","Gill court","Folkton","North Yorkshire","TA2 8QQ","A89614","SUNDERLAND GP ALLIANCE SOUTH HYLTON SURG","0191 5341007","+44(0)887665154","+44(0)631005411","North Yorkshire","01T","0","0","1","1","0","1","1","1","Folkton","no","Arnav","Jacobson","Oberbrunner","Folkton","Flat 79yFisher keys","Beth groves","North Yorkshire","ML58 3QP","4605224354","no","20200321-418919-0AA0F1","2007-02-25","9946f2bab8bd4214b8b4fee1efc1df0b","bfecee405f9b45d8a5cb12cc1641a6f4","01086046169","06014 57737","jgztq@jmskaod.iea","NO, I DO NOT KNOW MY NHS NUMBER","TRUE","yes","no","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","2010-09-01 23:08:32","20200321-418919-0AA0F1","1991-02-13 01:17:22","2009-04-01 00:34:41","4605224354","B17 5BG","2006-11-10","(09839) 440693","39","FALSE","2","no","2a251a99-05c8-4745-a0cf-4df2d04a0176","+44(0)2046 78919","01086046169","TRUE","FALSE","FALSE","FALSE","1993-11-06 05:56:06",NA
"5646310609","20060728","Jerrica","Dietrich","Mueller","70 Derek centers","Chapmanview","Cole crescent","Peathill","Aberdeenshire","SS13 2AA","Y03547","SEXUAL HEALTH OLDHAM","0300 3038565","(05575) 30110","+44(0)777390791","Aberdeenshire","08F","0","1","0","0","0","1","9","1","Peathill","no","Jerrica","Dietrich","Mueller","Peathill","Studio 3Jones rapids","Annette mount","Aberdeenshire","E8 2EL","5646310609","yes","20200409-452584-BDF40F","2005-12-14","17379aab2bfb424b82b238a9aca22452","5c69d06689ae44de8bcb9339bf853d16","+44(0)1983 362740","08730 29849","gtksdv@hmna.hyi","YES, I KNOW MY NHS NUMBER","TRUE","no","yes","yes","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","yes","1977-03-10 10:28:55","20200409-452584-BDF40F","1994-06-29 18:50:19","2011-10-11 22:58:05","5646310609","DA3 4RJ","2005-05-08","00484 572740","73","FALSE","7","yes","1060cc35-afbf-4f3b-94d2-ef8f554599b0","+44(0)6921 77191","+44(0)1983 362740","FALSE","FALSE","FALSE","TRUE","1987-04-09 13:22:06",NA
"2522573182","20070208","Dedric","Brittnee","Braun","Studio 69Johnson light","Ericfurt","Olivia flat","Fineshade","Northamptonshire","CB2 9GT","Y05349","CLOVER CITY PRACTICE","0114 3054600","+44(0)513863332","01608132955","Northamptonshire","03W","1","0","1","1","0","1","2","1","Fineshade","no","Dedric","Brittnee","Braun","Fineshade","573 Roberts overpass","Alan spurs","Northamptonshire","CB1 3XP","2522573182","yes","20200409-554140-885763","2006-07-23","514a3d063ff142848f7330d93f2f6f62","589a64525a524160931235934369b683","00110701446","0074824124","vijqbtrf@xyvjwntkr.ikt","YES, I KNOW MY NHS NUMBER","TRUE","no","yes","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","2011-10-13 03:39:14","20200409-554140-885763","1981-12-08 17:39:23","2005-11-18 10:18:07","2522573182","M05 9RZ","2007-01-09","+44(0)4133844987","73","TRUE","2","yes","9b88dfd3-81a7-4089-b161-acb3e7ab1e6c","0992559715","00110701446","FALSE","TRUE","TRUE","TRUE","2016-12-14 04:14:14",NA
"6831357927","20061207","Orlena","Allyssa","Wolff","Flat 69Lynn lights","Natalieland","Ward ways","Melcombe Regis","Dorset","WN6 7LW","W95635","DR PS SHAH'S PRACTICE","01443 690382","0979261522","+44(0)8198 76307","Dorset","01Y","1","1","1","0","0","1","1","1","Melcombe Regis","yes","Orlena","Allyssa","Wolff","Melcombe Regis","341 Garner island","Ryan union","Dorset","S7A 6TW","6831357927","yes","20200412-733894-B7F222","2006-03-15","b8c19aa35a6f4e1ab8515185f071ae6a","4ea13d2b6c4c495cadc28626b708ee65","04725276076","+44(0)7226 14372","sqbwy@luybtqp.pda","YES, I KNOW MY NHS NUMBER","TRUE","yes","no","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","2015-09-22 23:51:12","20200412-733894-B7F222","1983-12-22 19:07:10","2016-10-18 01:14:56","6831357927","BN9 4HY","2006-06-18","08018 46992","54","TRUE","9","no","5aeacf02-d349-4ab1-b098-d070dac9426b","02695680035","04725276076","TRUE","TRUE","TRUE","FALSE","1997-10-21 01:23:23",NA
"7778251335","20070202","Alwilda","Little","Gerlach","Flat 8Alison streets","Fordberg","Mathew common","The Holt","Wokingham","TA5 1EZ","Y03809","NWBH KNOWSLEY NMP SERVICES","0151 2444599","(01465) 52252","(08815) 85912","Wokingham","71E","1","0","0","0","0","0","1","0","The Holt","yes","Alwilda","Little","Gerlach","The Holt","Studio 22FPatel brook","Lawrence path","Wokingham","W8 6QU","7778251335","no","20200404-375873-DEA6D3","2006-11-08","f715c79e6e554580973773904ce4e937","b5ca68274e6b4929ac606dea0f497491","+44(0)3154 25935","+44(0)742921912","cwkpj@xekpom.dne","YES, I KNOW MY NHS NUMBER","FALSE","no","yes","no","YES, I HAVE ONE OF THE MEDICAL CONDITIONS ON THE LIST","no","2015-06-03 01:04:03","20200404-375873-DEA6D3","1980-08-22 09:07:56","2008-06-04 13:57:21","7778251335","FK5 2PZ","2007-02-13","08624 18970","93","TRUE","1","no","f6fcbdd7-005c-486b-ad64-726ce834a267","+44(0)4514187556","+44(0)3154 25935","FALSE","TRUE","TRUE","TRUE","2018-08-24 06:46:29",NA
"7387588518","20061114","Cade","Cremin","Goodwin-Balistreri","Flat 2Jordan pine","Lawsonborough","Carole lane","Gamblesby","Cumbria","WS13 8PB","E87067","COLVILLE HEALTH CENTRE","020 77274592","04171 70889","(09198) 97907","Cumbria","11M","1","1","0","1","0","0",NA,"0","Gamblesby","no","Cade","Cremin","Goodwin-Balistreri","Gamblesby","5 Ford turnpike","North drive","Cumbria","G4 0HF","7387588518","no","20200408-487375-96FECF","2006-08-05","d06e85ab35e143319909f6af7356155e","5fc8efd470c34a848d9d01036a38caed","01843 27950","+44(0)693320458","mvycafu@jdyilx.uqs","YES, I KNOW MY NHS NUMBER","FALSE","yes","yes","no","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","no","1989-07-13 20:40:51","20200408-487375-96FECF","1997-07-09 22:31:47","1971-02-27 19:43:33","7387588518","L8K 3WQ","2005-05-20","+44(0)4917 812638","10","TRUE","4","no","d9b37e64-66e1-4efa-b6c8-1fd773a7a7c0","0157101303","01843 27950","TRUE","TRUE","FALSE","TRUE","1999-01-01 22:07:40",NA
"7348406981","20060609","Brande","Jarett","Smith","511 Steven meadows","Walkerland","Watson extensions","Ham","City of Plymouth","IP3 0LH","Y05937","CPFT SPECIALIST SERVICE CAMBS CITY","01954 712272","07675 140608","+44(0)271440220","City of Plymouth","02T","1","0","1","0","1","0","1","0","Ham","no","Brande","Jarett","Smith","Ham","36 Adam port","Ryan points","City of Plymouth","IG6E 3UN","7348406981","no","20200326-649479-25513A","2007-04-07","220955fd6feb4a15b7f360576accfefc","0130b713d2634bc1876ea0bb86fdc73e","02269 71068","+44(0)4573 434147","vzjpanki@kdpflrb.igv","YES, I KNOW MY NHS NUMBER","FALSE","yes","no","yes","YES, I HAVE A MEDICAL CONDITION THAT MAKES ME EXTREMELY VULNERABLE TO CORONAVIRUS","yes","1995-07-28 01:09:46","20200326-649479-25513A","2017-05-13 03:16:59","2014-06-07 03:28:30","7348406981","IV5 6RZ","2007-01-14","05525 93267","87","FALSE","8","no","e42c940a-d3e7-417a-89bd-321d9670c78b","+44(0)6898 319636","02269 71068","FALSE","FALSE","FALSE","TRUE","1988-05-31 13:47:52",NA
